Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Avis E., Ferraz C., Finan F., Varjão C.","57204027877;37068923800;8339503800;57249269500;","Money and Politics: The Effects of Campaign Spending Limits on Political Entry and Competition",2022,"American Economic Journal: Applied Economics","14","4",,"167","199",,3,"10.1257/app.20200296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163403673&doi=10.1257%2fapp.20200296&partnerID=40&md5=99cbcb4406b9e6cad220c71677f72fb9","HEC Montreal, Department of Applied Economics, Canada; University of British Columbia, Canada; PUC-Rio, Brazil; NBER, United States; Vancouver School of Economics, Canada; UC Berkeley, Department of Economics, United States; Amazon, United States","Avis, E., HEC Montreal, Department of Applied Economics, Canada; Ferraz, C., University of British Columbia, Canada, PUC-Rio, Brazil, NBER, United States, Vancouver School of Economics, Canada; Finan, F., NBER, United States, UC Berkeley, Department of Economics, United States; Varjão, C., Amazon, United States","Avis, E.; HEC Montreal, Canada; email: eric.avis@hec.ca",,"American Economic Association",19457782,,,,"English","Am. Econ. J. Appl. Econ.",Article,"Final","",Scopus,2-s2.0-85163403673
"Borenstein S., Bushnell J.B.","7004593708;7006276183;","Do Two Electricity Pricing Wrongs Make a Right? Cost Recovery, Externalities, and Efficiency",2022,"American Economic Journal: Economic Policy","14","4",,"80","110",,9,"10.1257/pol.20190758","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163309906&doi=10.1257%2fpol.20190758&partnerID=40&md5=f2aabd0c3b269f544cfe46e42bad6d37","Haas School of Business, University of California, Berkeley, United States; Department of Economics, University of California, Davis, United States","Borenstein, S., Haas School of Business, University of California, Berkeley, United States; Bushnell, J.B., Department of Economics, University of California, Davis, United States","Bushnell, J.B.; Department of Economics, United States; email: jbbushnell@ucdavis.edu",,"American Economic Association",19457731,,,,"English","Am. Econ. J. Econ. Policy",Article,"Final","",Scopus,2-s2.0-85163309906
"Aczel M.R.","57203385653;","Technological Revolution in Natural Gas Developments and LNG: Policy Advancements and Their Implications for National and International Markets",2022,"The Palgrave Handbook of Natural Gas and Global Energy Transitions",,,,"21","72",,,"10.1007/978-3-030-91566-7_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161923844&doi=10.1007%2f978-3-030-91566-7_2&partnerID=40&md5=82d1d0f933584601bac257c4ed85919a","California Institute for Energy & Environment (CIEE), University of California, Berkeley, CA, United States","Aczel, M.R., California Institute for Energy & Environment (CIEE), University of California, Berkeley, CA, United States","Aczel, M.R.; California Institute for Energy & Environment (CIEE), United States; email: aczel@berkeley.edu",,"Springer International Publishing",,9783030915667; 9783030915650,,,"English","The Palgrave Handb. of Natural Gas and Global Energy Transitions",Book Chapter,"Final","",Scopus,2-s2.0-85161923844
"Garfinkel-Castro A., Mitullah W.V., Larice M.A.","56672842000;6506221782;56257913800;","Planning Cultures",2022,"The Palgrave Handbook of Urban Development Planning in Africa",,,,"17","47",,,"10.1007/978-3-031-06089-2_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161248890&doi=10.1007%2f978-3-031-06089-2_2&partnerID=40&md5=5b7c297783f27f9d80f9ca8d76d2addf","University of Utah, Salt Lake City, UT, United States; Institute for Development Studies, University of Nairobi, Nairobi, Kenya; Department of City and Regional Planning, University of California, Berkeley, United States","Garfinkel-Castro, A., University of Utah, Salt Lake City, UT, United States; Mitullah, W.V., Institute for Development Studies, University of Nairobi, Nairobi, Kenya; Larice, M.A., Department of City and Regional Planning, University of California, Berkeley, United States","Garfinkel-Castro, A.; University of UtahUnited States; email: andrea.garfinkel.castro@gmail.com",,"Springer International Publishing",,9783031060892; 9783031060885,,,"English","The Palgrave Handb. of Urban Development Plan. in Africa",Book Chapter,"Final","",Scopus,2-s2.0-85161248890
"Beckman S., Bercovitz J., Rosen C.","7003488702;15847918100;7202592486;","Environmentally Sound Supply Chain Management: Implementation in the Computer Industry",2022,"Handbook of Environmentally Conscious Manufacturing: Second Edition",,,,"165","175",,,"10.1007/978-3-030-75834-9_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160730553&doi=10.1007%2f978-3-030-75834-9_14&partnerID=40&md5=cffddfe561259efc4b4a653bb0e8dca6","Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; The Fuqua School of Business, Duke University, Durham, NC, United States","Beckman, S., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; Bercovitz, J., The Fuqua School of Business, Duke University, Durham, NC, United States; Rosen, C., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States","Beckman, S.; Haas School of Business, Berkeley, United States; email: beckman@haas.berkeley.edu",,"Springer International Publishing",,9783030758349; 9783030758325,,,"English","Handb. of Environmentally Conscious Manufacturing: Second Edition",Book Chapter,"Final","",Scopus,2-s2.0-85160730553
"Stillman S., Rozo S.V., Tamim A., Palmer I.B., Smith E., Miguel E.","58289972000;57006683200;57960280500;57218480133;58290166600;57203082736;","The Syrian refugee life study: first glance",2022,"Oxford Review of Economic Policy","38","3",,"625","653",,1,"10.1093/oxrep/grac023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160360249&doi=10.1093%2foxrep%2fgrac023&partnerID=40&md5=74b7157416f19a29448706d4bf734ee8","Center for Effective Global Action, United States; World Bank, IZA, CEGA, CESR, United States; University of California Berkeley, United States; Harvard University, United States","Stillman, S., Center for Effective Global Action, United States; Rozo, S.V., World Bank, IZA, CEGA, CESR, United States; Tamim, A., University of California Berkeley, United States; Palmer, I.B., University of California Berkeley, United States; Smith, E., Harvard University, United States; Miguel, E., University of California Berkeley, United States",,,"Oxford University Press",0266903X,,,,"English","Oxf. Rev. Econ. Policy",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85160360249
"Eichengreen B.","7005233386;","Somnolence to Dominance: A Hundred Years of the Foreign Exchange Market in London",2022,"Journal of European Economic History","51","1",,"75","111",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160324588&partnerID=40&md5=3274b797dbaf4bd64f906bae9184536e","University of California, Berkeley, United States","Eichengreen, B., University of California, Berkeley, United States","Eichengreen, B.; University of CaliforniaUnited States",,"Bancaria Editrice",03915115,,,,"English","J. Eur. Econ. Hist.",Article,"Final","",Scopus,2-s2.0-85160324588
"Rozo S.V., Urbina M.J.","57006683200;57225991608;","Who opposes refugees? Swedish demographics and attitudes towards forcibly displaced populations",2022,"Oxford Review of Economic Policy","38","3",,"557","577",,1,"10.1093/oxrep/grac015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160306378&doi=10.1093%2foxrep%2fgrac015&partnerID=40&md5=94f658b7266819f67f592a7dfcc9d241","World Bank (Research Group), IZA, CEGA - University of California Berkeley, CESR - University of Southern California, United States; World Bank, United States","Rozo, S.V., World Bank (Research Group), IZA, CEGA - University of California Berkeley, CESR - University of Southern California, United States; Urbina, M.J., World Bank, United States",,,"Oxford University Press",0266903X,,,,"English","Oxf. Rev. Econ. Policy",Article,"Final","",Scopus,2-s2.0-85160306378
"Linos E., Prohofsky A., Ramesh A., Rothstein J., Unrath M.","23474071800;13008621100;57225146660;7103390682;57223255613;","Can Nudges Increase Take-Up of the EITC? Evidence from Multiple Field Experiments",2022,"American Economic Journal: Economic Policy","14","4",,"432","452",,6,"10.1257/pol.20200603","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159634101&doi=10.1257%2fpol.20200603&partnerID=40&md5=3d59baa1c0f7e9baeb52fe343ab33c48","Goldman School of Public Policy, University of California, Berkeley, United States; Harvard Kennedy School, Harvard University, United States; Franchise Tax Board, United States; California Policy Lab, University of California, Berkeley, United States; Goldman School of Public Policy, Department of Economics, University of California, Berkeley, United States","Linos, E., Goldman School of Public Policy, University of California, Berkeley, United States, Harvard Kennedy School, Harvard University, United States; Prohofsky, A., Franchise Tax Board, United States; Ramesh, A., California Policy Lab, University of California, Berkeley, United States; Rothstein, J., California Policy Lab, University of California, Berkeley, United States, Goldman School of Public Policy, Department of Economics, University of California, Berkeley, United States; Unrath, M., California Policy Lab, University of California, Berkeley, United States, Goldman School of Public Policy, Department of Economics, University of California, Berkeley, United States","Linos, E.; Goldman School of Public Policy, United States; email: elizabeth_linos@hks.harvard.edu",,"American Economic Association",19457731,,,,"English","Am. Econ. J. Econ. Policy",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85159634101
"Backus M., Blake T., Tadelis S.","56387266700;56225674100;57203059758;","Bargaining in Online Markets",2022,"Bargaining: Current Research and Future Directions",,,,"365","385",,,"10.1007/978-3-030-76666-5_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159031328&doi=10.1007%2f978-3-030-76666-5_17&partnerID=40&md5=fc09b951c283f914a7666bc3117877c7","Columbia University, New York, NY, United States; Amazon, San Jose, CA, United States; University of California, Berkeley, Berkeley, CA, United States","Backus, M., Columbia University, New York, NY, United States; Blake, T., Amazon, San Jose, CA, United States; Tadelis, S., University of California, Berkeley, Berkeley, CA, United States","Backus, M.; Columbia UniversityUnited States; email: matthew.backus@columbia.edu",,"Springer International Publishing",,9783030766665; 9783030766658,,,"English","Bargaining: Current Research and Future Directions",Book Chapter,"Final","",Scopus,2-s2.0-85159031328
"Grennan M., Swanson A.","55578751400;57189955301;","Bargaining in Healthcare Markets: Applications of Nash-in-Nash and Extensions",2022,"Bargaining: Current Research and Future Directions",,,,"249","270",,,"10.1007/978-3-030-76666-5_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159031257&doi=10.1007%2f978-3-030-76666-5_12&partnerID=40&md5=31eeede958e9aee7beaea2fb22c34169","University of California-Berkeley, Berkeley, CA, United States; Columbia University, New York, NY, United States","Grennan, M., University of California-Berkeley, Berkeley, CA, United States; Swanson, A., Columbia University, New York, NY, United States","Swanson, A.; Columbia UniversityUnited States; email: ats2180@gsb.columbia.edu",,"Springer International Publishing",,9783030766665; 9783030766658,,,"English","Bargaining: Current Research and Future Directions",Book Chapter,"Final","",Scopus,2-s2.0-85159031257
"Ge-Stadnyk J.","57201752581;","The HiveMind atWork: Crowdsourcing E-Tourism Research",2022,"Handbook of e-Tourism",,,,"617","633",,,"10.1007/978-3-030-48652-5_119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153631770&doi=10.1007%2f978-3-030-48652-5_119&partnerID=40&md5=8d05ae4ebd1637b8055e023e101b6545","University of California, Berkeley, Berkeley, CA, United States","Ge-Stadnyk, J., University of California, Berkeley, Berkeley, CA, United States","Ge-Stadnyk, J.; University of California, United States; email: jingge@berkeley.edu",,"Springer International Publishing",,9783030486525; 9783030486518,,,"English","Handb. of e-Tourism",Book Chapter,"Final","",Scopus,2-s2.0-85153631770
"Candia B., Coibion O., Gorodnichenko Y.","57225954510;15025740000;8567095900;","The macroeconomic expectations of firms",2022,"Handbook of Economic Expectations",,,,"321","353",,,"10.1016/B978-0-12-822927-9.00018-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150145883&doi=10.1016%2fB978-0-12-822927-9.00018-5&partnerID=40&md5=8faf7a1babc04a4db4203bb3d7a5f71b","University of California at Berkeley, Berkeley, CA, United States; University of Texas at Austin, Austin, TX, United States; NBER, Cambridge, MA, United States","Candia, B., University of California at Berkeley, Berkeley, CA, United States; Coibion, O., University of Texas at Austin, Austin, TX, United States, NBER, Cambridge, MA, United States; Gorodnichenko, Y., University of California at Berkeley, Berkeley, CA, United States, NBER, Cambridge, MA, United States",,,"Elsevier",,9780128229279; 9780128234761,,,"English","Handb. of Economic Expectations",Book Chapter,"Final","All Open Access, Bronze",Scopus,2-s2.0-85150145883
"Angeletos G.-M., Lian C.","57203132817;57192208594;","Dampening general equilibrium: incomplete information and bounded rationality",2022,"Handbook of Economic Expectations",,,,"613","645",,1,"10.1016/B978-0-12-822927-9.00028-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146086639&doi=10.1016%2fB978-0-12-822927-9.00028-8&partnerID=40&md5=83f6713ca57b575f61477b840025bddb","MIT, Cambridge, MA, United States; NBER, Cambridge, MA, United States; University of California at Berkeley, Berkeley, CA, United States","Angeletos, G.-M., MIT, Cambridge, MA, United States, NBER, Cambridge, MA, United States; Lian, C., NBER, Cambridge, MA, United States, University of California at Berkeley, Berkeley, CA, United States",,,"Elsevier",,9780128229279; 9780128234761,,,"English","Handb. of Economic Expectations",Book Chapter,"Final","",Scopus,2-s2.0-85146086639
