Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Sayre N.F.","8627151300;","Stewardship of Rangelands in the 21st Century: Managing Complexity from the Margins",2022,"Stewardship and the Future of the Planet: Promise and Paradox",,,,"175","192",,,"10.4324/9781003219064-13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142105727&doi=10.4324%2f9781003219064-13&partnerID=40&md5=a631f5286b944a410020a326c35537ed","University of California, Berkeley, United States","Sayre, N.F., University of California, Berkeley, United States","Sayre, N.F.; University of California, United States",,"Taylor and Francis",,9781000624748; 9781032112459,,,"English","Stewardship and the Future of the Planet: Promise and Paradox",Book Chapter,"Final","",Scopus,2-s2.0-85142105727
"Lynd H., Loyd T.","57223843696;57395509900;","Histories of Color: Blackness and Africanness in the Soviet Union",2022,"Slavic Review","81","2",,"394","417",,1,"10.1017/slr.2022.154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142013254&doi=10.1017%2fslr.2022.154&partnerID=40&md5=411bf3190deb912b9f723f0408623656","University of California Berkeley, United States; Cardiff University, United Kingdom","Lynd, H., University of California Berkeley, United States; Loyd, T., Cardiff University, United Kingdom",,,"Cambridge University Press",00376779,,,,"English","Slavic Rev.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85142013254
"Veldhuis N.","26632449500;","EDUBA R: THE CUSTOMS OF THE EDUBA",2022,"Journal of Cuneiform Studies","74","1",,"3","16",,1,"10.1086/719860","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141772935&doi=10.1086%2f719860&partnerID=40&md5=bf4e8130ca49ac930a99139b9fd29b82","University of California, Berkeley, United States","Veldhuis, N., University of California, Berkeley, United States","Veldhuis, N.; University of CaliforniaUnited States",,"University of Chicago Press",00220256,,,,"English","J. Cuneif. Studies",Article,"Final","",Scopus,2-s2.0-85141772935
"Xu D., Ye Y., Ruan C.","57209890458;57045159200;57209879113;","FROM INTERVENTION TO DOMAIN TRANSPORTATION: A NOVEL PERSPECTIVE TO OPTIMIZE RECOMMENDATION",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141586192&partnerID=40&md5=4299eee503517be6c60d672fdead85c5","Walmart Labs, Sunnyvale, CA  94086, United States; Division of Biostatistics, University of California, Berkeley, Berkeley, CA  94720, United States; Instacart, San Francisco, CA  94107, United States","Xu, D., Walmart Labs, Sunnyvale, CA  94086, United States; Ye, Y., Division of Biostatistics, University of California, Berkeley, Berkeley, CA  94720, United States; Ruan, C., Instacart, San Francisco, CA  94107, United States",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85141586192
"Shah D., Xu P., Lu Y., Xiao T., Toshev A., Levine S., Ichter B.","57221018038;57606508900;57221220349;57201791950;22235568300;35731728100;55252772400;","VALUE FUNCTION SPACES: SKILL-CENTRIC STATE ABSTRACTIONS FOR LONG-HORIZON REASONING",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141483298&partnerID=40&md5=38605e853e541e95fdac6285ca6b5cbf","Google Research, Robotics@Google; Berkeley AI Research, UC Berkeley, United States","Shah, D., Google Research, Robotics@Google, Berkeley AI Research, UC Berkeley, United States; Xu, P., Google Research, Robotics@Google; Lu, Y., Google Research, Robotics@Google; Xiao, T., Google Research, Robotics@Google; Toshev, A., Google Research, Robotics@Google; Levine, S., Google Research, Robotics@Google, Berkeley AI Research, UC Berkeley, United States; Ichter, B., Google Research, Robotics@Google",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85141483298
"Baumann B.","57957340800;","BUDDHISM IN THE MONGOL EMPIRE",2022,"The Mongol World",,,,"681","696",,,"10.4324/9781315165172-52","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141448846&doi=10.4324%2f9781315165172-52&partnerID=40&md5=42f4f7d86ae1f1f47a763515a444bd24","University of California, Berkeley, United States","Baumann, B., University of California, Berkeley, United States","Baumann, B.; University of California, United States",,"Taylor and Francis",,9781351676328; 9781138056671,,,"English","The Mongol World",Book Chapter,"Final","",Scopus,2-s2.0-85141448846
"Ascoli A.R.","37080287100;","Solomon and Emilia, or the King and I: A Reading of Decameron IX.9*",2022,"The Decameron Ninth Day in Perspective",,,,"194","234",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141448079&partnerID=40&md5=15d6934d89ca15bfe5fe7fccdf95eec9","University of California, Berkeley, United States","Ascoli, A.R., University of California, Berkeley, United States","Ascoli, A.R.; University of CaliforniaUnited States",,"University of Toronto Press",,9781487540500; 9781487540494,,,"English","The Decameron Ninth Day in Perspective",Book Chapter,"Final","",Scopus,2-s2.0-85141448079
"Moore K.M., Forman J.D.","16643136800;57220083670;","Defiant Worship: Religious Liberty Talk and Rights in COVID-19 Pandemic Times",2022,"Journal of Church and State","64","3",,"479","505",,1,"10.1093/jcs/csac001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141333742&doi=10.1093%2fjcs%2fcsac001&partnerID=40&md5=d87b24bd35888b5707b68f8b96b0e0db","Department of Humanities and Fine Arts, University of California Santa Barbara, United States; Center for Buddhist Studies, University of California Berkeley, United States","Moore, K.M., Department of Humanities and Fine Arts, University of California Santa Barbara, United States; Forman, J.D., Center for Buddhist Studies, University of California Berkeley, United States","Moore, K.M.; Department of Humanities and Fine Arts, United States; email: kmoore@religion.ucsb.edu",,"Oxford University Press",0021969X,,,,"English","J. Church State",Article,"Final","",Scopus,2-s2.0-85141333742
"Kitaev N., Lu T., Klein D.","55569597900;58122118400;23009040500;","Learned Incremental Representations for Parsing",2022,"Proceedings of the Annual Meeting of the Association for Computational Linguistics","1",,,"3086","3095",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141220370&partnerID=40&md5=d18c7a1fd906e8e81dbf54ca50a5e9d4","Computer Science Division, University of California, Berkeley, United States","Kitaev, N., Computer Science Division, University of California, Berkeley, United States; Lu, T., Computer Science Division, University of California, Berkeley, United States; Klein, D., Computer Science Division, University of California, Berkeley, United States",,"Muresan S.Nakov P.Villavicencio A.","Association for Computational Linguistics (ACL)",0736587X,9781955917216,,,"English","Proc. Annu. Meet. Assoc. Comput Linguist.",Conference Paper,"Final","",Scopus,2-s2.0-85141220370
"Herman R.","55145777300;","COOPERATING WITH THE COLOSSUS: A Social and Political History of US Military Bases in World War II Latin America",2022,"Cooperating with the Colossus: A Social and Political History of US Military Bases in World War II Latin America",,,,"1","302",,,"10.1093/oso/9780197531860.001.0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141219587&doi=10.1093%2foso%2f9780197531860.001.0001&partnerID=40&md5=848010a008d62725d248981941d7e7d3","University of California, Berkeley, United States","Herman, R., University of California, Berkeley, United States","Herman, R.; University of California, United States",,"Oxford University Press",,9780197531860; 9780197531877,,,"English","Cooperating with the Colossus: A Soc. and Political History of US Military Bases in World War II Lat. America",Book,"Final","",Scopus,2-s2.0-85141219587
"Nacht M.","57194744513;","Domestic Roots of U.S. China Policy (with Thoughts on Japan) from Clinton Through 2001",2022,"The Age of Uncertainty: The U.S.-China-Japan Triangle from Tiananmen (1989) to 9/11 (2001)",,,,"37","60",,,"10.1163/9781684176199_005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141064846&doi=10.1163%2f9781684176199_005&partnerID=40&md5=6d9b8aad550031a73db836c7aad6b78a","Gold-man School of Public Policy, University of California, Berkeley, United States","Nacht, M., Gold-man School of Public Policy, University of California, Berkeley, United States","Nacht, M.; Gold-man School of Public Policy, United States",,"Brill",,9781684176199; 9789004517066,,,"English","The Age of Uncertain.: The U.S.-China-Japan Triangle from Tiananmen (1989) to 9/11 (2001)",Book Chapter,"Final","",Scopus,2-s2.0-85141064846
"François A.-L.","55254101700;","Receding Margins: Black Rice and the Rhythms of Tidal Transfer",2022,"Yearbook of Comparative Literature","64",,,"87","112",,,"10.3138/ycl-64-040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140750203&doi=10.3138%2fycl-64-040&partnerID=40&md5=aa3c60f386884c61ffa4841246c7024a","University of California, Berkeley, United States","François, A.-L., University of California, Berkeley, United States","François, A.-L.; University of CaliforniaUnited States",,"University of Toronto Press",19255764,,,,"English","Yearb. Comp. Lit.",Article,"Final","",Scopus,2-s2.0-85140750203
"Brown C.","57191123329;","Buddhist Economics: A Guide to Creating an Equitable, Sustainable, Caring Market Economy",2022,"Ethical Economy","63",,,"361","377",,1,"10.1007/978-3-031-10204-2_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140726530&doi=10.1007%2f978-3-031-10204-2_19&partnerID=40&md5=3bc98f684659c853cfd27d0f6db64010","University of California, Berkeley, CA, United States","Brown, C., University of California, Berkeley, CA, United States","Brown, C.; University of CaliforniaUnited States; email: cbrown@econ.berkeley.edu",,"Springer Science and Business Media B.V.",22112707,,,,"English","Ethical Econ.",Book Chapter,"Final","",Scopus,2-s2.0-85140726530
"Park J., Seo Y., Shin J., Lee H., Abbeel P., Lee K.","57219702706;57219749368;55834885800;15056237200;8269962600;57190815749;","SURF: SEMI-SUPERVISED REWARD LEARNING WITH DATA AUGMENTATION FOR FEEDBACK-EFFICIENT PREFERENCE-BASED REINFORCEMENT LEARNING",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140724160&partnerID=40&md5=139e352ded91e3016254ca916fbc33ba","KAIST, South Korea; University of Michigan, United States; UC Berkeley, United States; LG AI Research","Park, J., KAIST, South Korea; Seo, Y., KAIST, South Korea; Shin, J., KAIST, South Korea; Lee, H., University of Michigan, United States, LG AI Research; Abbeel, P., UC Berkeley, United States; Lee, K., UC Berkeley, United States",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85140724160
"Alpers S., Alpers P.","55675861000;26035398600;","Ut Pictura Noesis? Criticism in Literary Studies and Art History",2022,"New Directions in Literary History",,,,"199","220",,,"10.4324/9781003247937-12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140535756&doi=10.4324%2f9781003247937-12&partnerID=40&md5=fc58ea5b8128ee92737516a6c0093ec8","University of California, Berkeley, United States; University of California, Berkeley, United States","Alpers, S., University of California, Berkeley, United States; Alpers, P., University of California, Berkeley, United States",,,"Taylor and Francis",,9781000512922; 9781003247937,,,"English","New Directions in Literary History",Book Chapter,"Final","",Scopus,2-s2.0-85140535756
"Shun K.-L.","56623431100;","Qing in Confucian Thought",2022,"Journal of Chinese Philosophy","49","3",,"267","280",,,"10.1163/15406253-12340069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140439029&doi=10.1163%2f15406253-12340069&partnerID=40&md5=e4d8cb7626374ab0015024b6aa53d702","Department of Philosophy, University of California, Berkeley, CA, United States","Shun, K.-L., Department of Philosophy, University of California, Berkeley, CA, United States","Shun, K.-L.; Department of Philosophy, United States; email: klshun@berkeley.edu",,"Brill Academic Publishers",03018121,,,,"English","J. Chin. Philos.",Article,"Final","",Scopus,2-s2.0-85140439029
"Yang M., Levine S., Nachum O.","57219497462;35731728100;57190696989;","TRAIL: NEAR-OPTIMAL IMITATION LEARNING WITH SUBOPTIMAL DATA",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140423570&partnerID=40&md5=1279902e4e3dff52ce334934253f9db1","UC Berkeley, Google Brain, United States; Google Brain","Yang, M., UC Berkeley, Google Brain, United States; Levine, S., UC Berkeley, Google Brain, United States; Nachum, O., Google Brain",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85140423570
"Yang K., Deng O., Chen C., Shin R., Roy S., Van Durme B.","57193764148;57302972100;57191859613;52564411400;57155543800;26425343200;","Addressing Resource and Privacy Constraints in Semantic Parsing Through Data Augmentation",2022,"Proceedings of the Annual Meeting of the Association for Computational Linguistics",,,,"3685","3695",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140421125&partnerID=40&md5=03856364ffbb6980e9bd2a6b4de90dff","UC Berkeley, United States; Microsoft Semantic Machines","Yang, K., UC Berkeley, United States; Deng, O., Microsoft Semantic Machines; Chen, C., Microsoft Semantic Machines; Shin, R., Microsoft Semantic Machines; Roy, S., Microsoft Semantic Machines; Van Durme, B., Microsoft Semantic Machines","Yang, K.; UC BerkeleyUnited States; email: yangk@berkeley.edu","Muresan S.Nakov P.Villavicencio A.","Association for Computational Linguistics (ACL)",0736587X,9781955917254,,,"English","Proc. Annu. Meet. Assoc. Comput Linguist.",Conference Paper,"Final","",Scopus,2-s2.0-85140421125
"Pan A., Bhatia K., Steinhardt J.","57426148700;57189097357;56461039200;","THE EFFECTS OF REWARD MISSPECIFICATION: MAPPING AND MITIGATING MISALIGNED MODELS",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140192920&partnerID=40&md5=8061538a2fab66473e157155ce6b9213","Caltech, United States; UC Berkeley, United States","Pan, A., Caltech, United States; Bhatia, K., UC Berkeley, United States; Steinhardt, J., UC Berkeley, United States",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85140192920
